0,1346902;
-0,06051502;
0,1346902;
-0,06051502;
-0,06051502;
0,1346902;
-0,06051502;
-0,06051502;
-0,06051502;
-0,4509254;
0,1346902;
-0,2557202;
-0,2557202;
-0,06051502;
0,1346902;
0,1346902;
0,1346902;
-0,2557202;
-0,06051502;
0,3298954;
-0,2557202;
0,3298954;
-0,06051502;
-0,06051502;
0,1346902;
-0,2557202;
0,1346902;
0,3298954;
0,1346902;
-0,06051502;
0,5251006;
0,3298954;
0,1346902;
-0,2557202;
-0,06051502;
-0,06051502;
0,1346902;
0,1346902;
-0,06051502;
-0,2557202;
0,1346902;
-0,2557202;
0,1346902;
-0,2557202;
0,1346902;
-0,06051502;
-0,2557202;
-0,2557202;
0,3298954;
-0,06051502;
-0,06051502;
-0,06051502;
-0,06051502;
0,1346902;
0,3298954;
-0,2557202;
-0,06051502;
-0,2557202;
-0,06051502;
0,1346902;
-0,2557202;
0,1346902;
0,1346902;
0,1346902;
-0,06051502;
-0,06051502;
-0,06051502;
-0,2557202;
-0,2557202;
-0,06051502;
0,3298954;
-0,2557202;
-0,2557202;
0,1346902;
-0,2557202;
-0,06051502;
0,5251006;
0,1346902;
-0,06051502;
-0,4509254;
-0,4509254;
-0,2557202;
0,1346902;
-0,06051502;
-0,2557202;
0,3298954;
-0,2557202;
-0,2557202;
-0,06051502;
0,1346902;
-0,2557202;
-0,06051502;
0,1346902;
0,1346902;
-0,06051502;
-0,06051502;
-0,2557202;
-0,06051502;
-0,06051502;
0,3298954;
-0,2557202;
-0,06051502;
-0,2557202;
0,1346902;
-0,2557202;
0,3298954;
-0,06051502;
-0,2557202;
-0,06051502;
0,1346902;
-0,06051502;
-0,06051502;
-0,2557202;
0,5251006;
0,3298954;
-0,2557202;
0,1346902;
0,1346902;
0,5251006;
0,1346902;
0,3298954;
-0,2557202;
-0,06051502;
-0,06051502;
-0,4509254;
-0,2557202;
-0,06051502;
-0,06051502;
-0,06051502;
-0,06051502;
-0,06051502;
-0,2557202;
-0,2556129;
-0,4509254;
0,1346902;
-0,2557202;
-0,06051502;
-0,2557202;
0,1346902;
-0,2557202;
0,1346902;
-0,06051502;
0,1346902;
-0,2557202;
0,1346902;
0,1346902;
-0,06051502;
-0,2557202;
-0,2557202;
0,1346902;
-0,2557202;
0,1346902;
-0,06051502;
-0,06051502;
0,1346902;
0,1346902;
-0,06051502;
-0,06051502;
-0,2557202;
-0,2557202;
-0,2557202;
0,1346902;
-0,2557202;
0,3298954;
0,1346902;
-0,4509254;
-0,2557202;
0,3298954;
0,1346902;
-0,06051502;
-0,2557202;
-0,06051502;
-0,06051502;
-0,4509254;
0,1346902;
-0,4509254;
-0,2557202;
-0,2557202;
-0,06051502;
-0,06051502;
-0,2557202;
0,1346902;
-0,2557202;
0,1346902;
0,1346902;
-0,2557202;
0,1346902;
0,1346902;
-0,06051502;
-0,06051502;
0,1346902;
0,1346902;
-0,4509254;
-0,2557202;
-0,06051502;
-0,2557202;
0,1346902;
-0,2556129;
-0,4509254;
-0,2557202;
0,1346902;
0,1346902;
0,1346902;
-0,2557202;
-0,4509254;
0,1346902;
-0,2556129;
-0,4509254;
-0,2557202;
-0,2557202;
0,1346902;
-0,06051502;
-0,06051502;
-0,2557202;
0,3298954;
-0,06051502;
0,1346902;
-0,2557202;
-0,2557202;
0,3298954;
-0,2557202;
-0,4509254;
0,1346902;
0,1346902;
-0,4509254;
-0,4509254;
-0,06051502;
-0,2557202;
0,3298954;
0,1346902;
-0,2556129;
0,1346902;
0,1346902;
0,3298954;
-0,06051502;
-0,2557202;
-0,06051502;
-0,2557202;
-0,06051502;
-0,06051502;
-0,2557202;
-0,2557202;
-0,4509254;
-0,06051502;
-0,4509254;
-0,06051502;
-0,06051502;
-0,2557202;
-0,06051502;
-0,4509254;
0,1346902;
-0,06051502;
0,3298954;
-0,2557202;
-0,06051502;
-0,2557202;
-0,06051502;
-0,2557202;
-0,06051502;
-0,06051502;
0,5251006;
-0,06051502;
-0,2557202;
-0,2557202;
-0,2557202;
-0,4509254;
0,1346902;
0,3298954;
-0,2557202;
-0,06051502;
-0,06051502;
0,3298954;
0,3298954;
-0,2556129;
-0,06051502;
0,1346902;
-0,06051502;
-0,06051502;
-0,4509254;
-0,06051502;
0,1346902;
-0,4509254;
-0,06051502;
-0,06051502;
-0,2557202;
0,1346902;
0,3298954;
-0,06051502;
0,3298954;
0,1346902;
0,1346902;
-0,4509254;
-0,06051502;
0,5251006;
0,3298954;
-0,2557202;
-0,2557202;
-0,06051502;
-0,4509254;
-0,4509254;
-0,2557202;
-0,06051502;
-0,2557202;
-0,4509254;
-0,2557202;
-0,2557202;
0,1346902;
-0,4509254;
-0,4509254;
-0,4509254;
0,1346902;
-0,06051502;
-0,06051502;
0,3298954;
-0,4509254;
-0,2557202;
-0,06051502;
-0,2556129;
-0,06030041;
0,1350121;
0,3303246;
1,306887;
1,697512;
1,697512;
2,869387;
2,869387;
2,674075;
2,674075;
3,260012;
3,455325;
3,455325;
3,84595;
4,041263;
4,236575;
4,431887;
4,822513;
5,017825;
5,40845;
5,603763;
5,994387;
6,1897;
6,385012;
6,580325;
6,1897;
6,775638;
6,97095;
7,361576;
7,361576;
7,166263;
7,166263;
6,385012;
6,580325;
6,385012;
6,1897;
6,1897;
5,799075;
5,40845;
4,822513;
4,041263;
4,041263;
3,455325;
2,869387;
2,088137;
1,892825;
0,7209496;
1,111575;
0,5256371;
0,5256371;
-0,2557202;
-0,4509254;
-0,2556129;
-0,06051502;
-0,4509254;
0,3298954;
-0,2557202;
-0,2557202;
-0,2557202;
-0,2557202;
-0,2557202;
-0,2557202;
-0,06051502;
0,1346902;
0,3298954;
0,5251006;
0,1346902;
0,1346902;
-0,4509254;
0,1346902;
0,3298954;
-0,2556129;
-0,2557202;
-0,06051502;
-0,2556129;
-0,2556129;
0,7209496;
0,5256371;
1,111575;
0,9162621;
0,7209496;
1,306887;
1,5022;
1,697512;
1,697512;
2,28345;
2,088137;
2,28345;
2,674075;
2,478762;
3,0647;
3,455325;
3,455325;
3,455325;
4,236575;
4,236575;
4,6272;
4,822513;
5,017825;
5,017825;
5,40845;
5,799075;
6,385012;
6,580325;
6,97095;
7,166263;
7,752201;
7,556887;
8,142825;
8,338138;
8,728763;
9,119388;
9,510013;
9,705324;
10,09595;
10,48658;
10,29126;
10,8772;
11,26783;
11,07251;
11,46314;
11,85376;
11,85376;
12,04908;
12,04908;
12,4397;
13,41626;
12,4397;
12,63501;
13,02564;
12,4397;
12,4397;
11,46314;
11,46314;
11,26783;
10,68189;
10,8772;
9,705324;
9,510013;
8,338138;
8,53345;
8,142825;
7,556887;
7,166263;
6,385012;
6,1897;
5,994387;
5,799075;
4,6272;
4,6272;
3,84595;
3,455325;
3,0647;
2,869387;
2,478762;
2,28345;
2,28345;
1,697512;
1,892825;
1,5022;
1,5022;
1,306887;
1,5022;
1,306887;
0,9162621;
0,1350121;
0,7209496;
0,3303246;
0,1350121;
0,3303246;
0,1350121;
0,1350121;
-0,06030041;
-0,06030041;
-0,4509254;
-0,06030041;
-0,2557202;
-0,2557202;
-0,4509254;
-0,2556129;
-0,2557202;
0,1346902;
-0,06051502;
-0,06051502;
0,9170012;
0,1346902;
0,3298954;
0,7203058;
0,9170012;
1,307412;
1,307412;
1,697822;
2,088233;
2,478643;
2,478643;
2,869053;
3,064259;
3,651364;
3,84657;
4,041775;
4,62739;
4,822596;
5,213006;
5,408211;
5,603416;
6,189032;
6,580933;
6,580933;
6,189032;
6,580933;
7,166548;
7,166548;
6,385727;
6,189032;
6,189032;
4,62739;
4,62739;
4,432185;
4,041775;
3,454669;
2,869053;
2,478643;
2,869053;
2,283438;
2,088233;
2,283438;
2,283438;
1,893027;
2,283438;
2,283438;
1,893027;
2,088233;
2,088233;
2,478643;
2,673848;
2,478643;
2,478643;
2,869053;
3,064259;
3,454669;
3,259464;
3,84657;
4,822596;
4,62739;
5,213006;
5,017801;
5,213006;
5,213006;
5,408211;
5,213006;
6,385727;
6,385727;
6,189032;
6,776138;
6,971343;
6,580933;
7,166548;
6,971343;
7,556959;
6,189032;
5,993827;
5,993827;
5,603416;
4,822596;
4,62739;
3,651364;
3,454669;
3,651364;
3,064259;
2,673848;
2,869053;
2,478643;
2,088233;
1,502617;
1,307412;
1,112206;
0,9170012;
0,3298954;
0,1346902;
-0,4509254;
-0,06030041;
-0,06030041;
0,1350121;
0,1350121;
0,5256371;
0,1350121;
0,5256371;
0,7209496;
0,1350121;
0,5256371;
0,3303246;
0,3303246;
0,7209496;
0,3303246;
0,5256371;
0,9162621;
0,5256371;
1,306887;
1,306887;
1,111575;
1,5022;
1,697512;
2,478762;
2,674075;
2,869387;
3,455325;
3,455325;
4,236575;
4,236575;
4,431887;
5,213138;
5,213138;
5,603763;
6,385012;
6,97095;
7,166263;
7,361576;
7,947513;
7,947513;
8,338138;
8,53345;
8,338138;
8,338138;
8,924074;
8,728763;
8,53345;
8,338138;
8,142825;
7,556887;
7,556887;
7,166263;
6,580325;
5,799075;
5,017825;
4,822513;
4,431887;
3,455325;
3,0647;
2,478762;
2,478762;
2,28345;
2,28345;
1,306887;
1,111575;
0,5256371;
0,5256371;
0,5256371;
-0,06030041;
-0,2557202;
-0,2557202;
-0,4509254;
0,5251006;
0,7203058;
1,112206;
1,502617;
1,502617;
1,893027;
2,673848;
2,673848;
3,064259;
3,064259;
3,454669;
3,84657;
4,23698;
4,23698;
5,017801;
5,017801;
5,408211;
5,603416;
5,798622;
5,993827;
5,603416;
5,798622;
6,189032;
6,189032;
6,385727;
6,971343;
6,776138;
7,166548;
7,556959;
7,947369;
8,142574;
8,142574;
8,337779;
7,947369;
8,532985;
8,337779;
7,947369;
7,752164;
7,752164;
7,166548;
7,556959;
7,166548;
6,776138;
5,993827;
4,822596;
5,017801;
4,432185;
4,041775;
3,651364;
3,064259;
2,478643;
2,283438;
2,283438;
1,697822;
1,307412;
1,112206;
0,9170012;
0,9170012;
0,7203058;
0,7203058;
0,3298954;
0,3298954;
0,1346902;
0,1346902;
-0,2557202;
-0,2556129;
0,1346902;
-0,4509254;
0,1346902;
-0,06051502;
0,1346902;
-0,06051502;
0,5251006;
0,1346902;
0,1346902;
-0,4509254;
-0,2557202;
0,1346902;
-0,2557202;
-0,06051502;
0,1346902;
-0,2557202;
-0,06051502;
-0,06051502;
-0,2557202;
-0,2557202;
0,1346902;
-0,2557202;
-0,06051502;
-0,4509254;
0,3298954;
-0,06051502;
0,1346902;
-0,06051502;
-0,2556129;
0,1346902;
-0,06051502;
0,1346902;
-0,4509254;
-0,4509254;
-0,06051502;
0,5251006;
-0,2557202;
-0,2557202;
0,1346902;
-0,4509254;
-0,2556129;
0,1346902;
0,1346902;
-0,2557202;
0,1346902;
-0,4509254;
0,1346902;
0,1346902;
-0,2557202;
0,1346902;
-0,06051502;
0,3298954;
0,3298954;
0,1346902;
0,1346902;
1,112206;
0,1346902;
0,5251006;
0,5251006;
1,307412;
0,3298954;
1,307412;
0,7203058;
0,7203058;
0,7203058;
1,697822;
1,112206;
1,307412;
0,9170012;
1,502617;
1,697822;
2,088233;
2,088233;
2,478643;
2,673848;
2,869053;
3,454669;
3,651364;
4,041775;
4,23698;
4,23698;
4,822596;
5,408211;
5,993827;
6,189032;
6,385727;
7,361753;
8,142574;
7,947369;
8,337779;
9,12009;
9,12009;
9,315295;
9,510501;
9,510501;
10,09612;
10,09612;
10,48653;
10,29132;
9,315295;
9,315295;
8,337779;
7,752164;
7,166548;
6,189032;
5,408211;
5,213006;
4,822596;
3,651364;
3,84657;
3,064259;
3,064259;
2,478643;
2,283438;
1,697822;
1,502617;
1,112206;
0,7203058;
0,7203058;
0,7203058;
0,7203058;
0,5251006;
0,1346902;
-0,06051502;
-0,06051502;
0,5251006;
0,3298954;
0,1346902;
-0,06051502;
0,1346902;
0,3298954;
0,1346902;
-0,2556129;
0,3298954;
0,3298954;
0,1346902;
0,5251006;
0,7203058;
0,1346902;
-0,4509254;
0,1346902;
0,3298954;
0,3298954;
0,3298954;
0,3298954;
-0,4509254;
-0,2557202;
-0,06030041;
0,1346902;
-0,4509254;
-0,06051502;
0,1346902;
-0,2557202;
-0,2557202;
-0,2557202;
0,1346902;
0,3298954;
0,1346902;
-0,2557202;
-0,06051502;
-0,2557202;
-0,06051502;
-0,2557202;
-0,2557202;
-0,2557202;
-0,4509254;
-0,2557202;
-0,4509254;
-0,06051502;
0,1346902;
0,1346902;
-0,4509254;
0,1346902;
0,3298954;
-0,2557202;
0,3298954;
0,1346902;
-0,2556129;
-0,06051502;
-0,2557202;
-0,06051502;
-0,06051502;
-0,2557202;
0,3298954;
-0,2557202;
0,1346902;
0,1346902;
-0,2557202;
0,3298954;
-0,2557202;
0,1346902;
-0,4509254;
-0,2557202;
-0,06051502;
-0,4509254;
-0,2557202;
-0,4509254;
-0,06030041;
-0,4509254;
-0,2556129;
-0,2556129;
-0,06030041;
0,1350121;
-0,2556129;
0,1350121;
0,7209496;
0,5256371;
0,9162621;
0,5256371;
1,306887;
0,9162621;
1,697512;
2,088137;
1,892825;
2,478762;
2,674075;
2,28345;
3,0647;
2,869387;
3,455325;
3,84595;
2,869387;
3,650638;
3,650638;
4,431887;
4,236575;
4,6272;
4,431887;
4,822513;
5,213138;
5,017825;
5,603763;
5,40845;
6,1897;
6,97095;
7,361576;
6,580325;
6,775638;
7,556887;
7,752201;
7,752201;
8,338138;
8,142825;
8,338138;
8,924074;
8,924074;
9,314699;
9,705324;
9,314699;
10,09595;
10,29126;
10,68189;
10,8772;
10,48658;
11,26783;
11,46314;
11,26783;
11,65845;
11,85376;
11,85376;
11,65845;
12,4397;
12,24439;
11,85376;
11,85376;
10,8772;
9,705324;
9,510013;
8,53345;
8,338138;
7,947513;
