-5,924019;
-9,439203;
-8,463177;
-8,463177;
-10,80713;
-8,463177;
-9,634408;
-12,95439;
-10,02482;
-12,75918;
-10,22002;
-11,19754;
-10,61192;
-12,75918;
-12,75918;
-12,36877;
-12,75918;
-11,58795;
-11,78316;
-11,58795;
-11,97836;
-12,56398;
-12,36877;
-11,00233;
-12,75918;
-11,97836;
-11,19754;
-11,39274;
-12,56398;
-12,75918;
-12,17357;
-11,00233;
-11,58795;
-8,658382;
-12,75918;
-9,634408;
-10,80713;
-10,41672;
-8,267972;
-9,439203;
-9,634408;
-7,877561;
-7,877561;
-9,048793;
-3,580066;
-6,119224;
-7,682356;
-5,338403;
-6,119224;
-5,143198;
-4,947993;
-1,236114;
-2,994451;
-4,360887;
3,841797;
8,72461;
14,97461;
22,5918;
33,33399;
43,09961;
49,34961;
51,69337;
51,10742;
53,45118;
54,81837;
57,16211;
56,57617;
57,94337;
58,33399;
57,74805;
59,89649;
58,91993;
59,70118;
59,70118;
60,87305;
61,84961;
61,65431;
63,80274;
63,60743;
62,43555;
64,19336;
62,04493;
62,82618;
63,99806;
64,58398;
63,80274;
64,58398;
63,60743;
62,04493;
63,99806;
62,43555;
61,84961;
61,45899;
59,70118;
57,55274;
59,31056;
59,31056;
58,33399;
57,16211;
56,38086;
57,35743;
55,20898;
52,08399;
52,08399;
50,7168;
50,52149;
49,93555;
49,34961;
47,98242;
44,85743;
44,07618;
43,09961;
39,97461;
36,6543;
29,62305;
20,05274;
11,06836;
5,404297;
-3,384861;
-3,189656;
-4,947993;
-2,799245;
-4,751297;
-5,143198;
-7,290455;
-6,314429;
-10,22002;
-8,267972;
-9,048793;
-9,048793;
-8,658382;
-11,78316;
-10,02482;
-9,829614;
-12,17357;
-10,02482;
-11,78316;
-9,829614;
-11,78316;
-12,36877;
-10,22002;
-10,61192;
-11,58795;
-11,00233;
-14,32231;
-10,02482;
-12,17357;
-12,36877;
-11,58795;
-14,32231;
-10,61192;
-12,36877;
-11,78316;
-11,00233;
-11,58795;
-12,75918;
-10,02482;
-10,41672;
-9,829614;
-9,439203;
-11,00233;
-8,853587;
-9,829614;
-8,853587;
-7,682356;
-9,048793;
-9,243998;
-8,463177;
-8,072766;
-8,072766;
-6,314429;
-8,072766;
-8,072766;
-6,900045;
-4,165682;
-5,924019;
-2,799245;
-5,533608;
-3,384861;
-3,580066;
-1,821729;
4,81836;
9,896485;
16,3418;
27,08399;
37,82618;
46,0293;
50,13086;
50,7168;
54,03711;
55,4043;
52,08399;
56,38086;
55,20898;
58,72461;
58,5293;
56,9668;
58,5293;
60,48243;
61,26368;
61,26368;
58,5293;
63,41212;
62,82618;
63,41212;
62,82618;
62,82618;
63,41212;
63,41212;
62,82618;
64,97462;
64,38868;
65,95117;
63,99806;
64,58398;
63,2168;
63,80274;
61,06836;
64,19336;
62,04493;
59,89649;
59,11524;
