-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,6171875;
0,1640625;
-0,2265625;
-0,2265625;
0,1640625;
-0,2265625;
-0,6171875;
0,9453125;
-1,007813;
-0,6171875;
-0,6171875;
-0,6171875;
-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,6171875;
-0,6171875;
-0,6171875;
-0,2265625;
-0,6171875;
-0,2265625;
-0,2265625;
0,1640625;
0,1640625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,6171875;
-0,6171875;
-0,6171875;
-0,2265625;
0,1640625;
0,1640625;
0,1640625;
-0,2265625;
0,1640625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,2265625;
-0,6171875;
0,1640625;
-0,2265625;
-1,007813;
-0,2265625;
0,1640625;
-0,6171875;
0,5546875;
-0,6171875;
-0,2265625;
0,5546875;
0,9453125;
0,1640625;
0,1640625;
0,1640625;
-0,2265625;
0,1640625;
0,1640625;
-0,2265625;
0,5546875;
0,1640625;
0,1640625;
-0,2265625;
-0,2265625;
-0,2265625;
0,1640625;
-0,6171875;
0,1640625;
0,1640625;
-0,2265625;
0,1640625;
0,1640625;
-1,007813;
-0,2265625;
0,1640625;
-0,2265625;
-0,2265625;
0,1640625;
-0,6171875;
-0,2265625;
0,9453125;
-0,2265625;
-0,2265625;
0,1640625;
-0,2265625;
-0,6171875;
-0,2265625;
0,1640625;
-0,6171875;
-0,2265625;
0,1640625;
0,1640625;
0,1640625;
-0,2265625;
0,5546875;
0,1640625;
-0,2265625;
0,1640625;
0,1640625;
-0,6171875;
0,1640625;
-0,2265625;
-0,6171875;
-0,6171875;
0,1640625;
-0,2265625;
-0,2265625;
0,5546875;
-0,2265625;
0,1640625;
-0,2265625;
-0,2265625;
-0,2265625;
0,1640625;
-0,6171875;
-0,2265625;
0,5546875;
0,5546875;
0,1640625;
-0,2265625;
0,1640625;
-0,2265625;
-0,6171875;
0,1640625;
0,5546875;
-0,2265625;
-0,2265625;
-1,007813;
0,1640625;
0,1640625;
-0,2265625;
-1,007813;
0,1640625;
-0,2265625;
0,1640625;
0,1640625;
0,1640625;
0,1640625;
0,5546875;
-1,007813;
-1,007813;
-0,2265625;
-0,2265625;
0,5546875;
0,5546875;
-0,2265625;
-0,2265625;
-0,6171875;
-0,6171875;
-0,2265625;
0,1640625;
0,1640625;
-0,6171875;
-0,2265625;
-0,6171875;
-0,6171875;
