0,044921875;
0,6308593749999858;
0,8261718749999858;
0,8261718749999858;
1,2167968749999858;
1,2167968749999858;
1,2167968749999858;
1,4121093749999858;
1,6074218749999858;
1,9980468749999858;
1,8027343749999858;
1,8027343749999858;
2,193359374999986;
2,193359374999986;
2,974609374999986;
2,779296874999986;
2,974609374999986;
3,169921874999986;
2,974609374999986;
3,169921874999986;
3,169921874999986;
2,974609374999986;
3,365234374999986;
3,365234374999986;
3,560546874999986;
3,365234374999986;
3,169921874999986;
3,169921874999986;
2,974609374999986;
2,974609374999986;
3,169921874999986;
2,974609374999986;
3,365234374999986;
3,365234374999986;
3,169921874999986;
3,560546874999986;
3,365234374999986;
3,560546874999986;
3,365234374999986;
3,560546874999986;
3,951171874999986;
3,560546874999986;
3,755859374999986;
3,365234374999986;
3,560546874999986;
3,755859374999986;
3,365234374999986;
3,755859374999986;
3,560546874999986;
3,365234374999986;
3,951171874999986;
3,755859374999986;
3,560546874999986;
3,951171874999986;
3,951171874999986;
3,560546874999986;
3,755859374999986;
3,755859374999986;
4,146484375;
4,146484375;
3,951171874999986;
4,146484375;
3,951171874999986;
4,146484375;
3,951171874999986;
3,560546874999986;
4,146484375;
3,951171874999986;
3,755859374999986;
4,146484375;
3,560546874999986;
3,951171874999986;
3,951171874999986;
3,755859374999986;
3,560546874999986;
3,755859374999986;
3,755859374999986;
3,951171874999986;
3,755859374999986;
4,146484375;
3,951171874999986;
3,951171874999986;
4,146484375;
4,146484375;
3,951171874999986;
4,146484375;
4,537109375;
4,146484375;
4,341796875;
4,537109375;
4,341796875;
4,537109375;
4,341796875;
4,146484375;
4,537109375;
3,951171874999986;
4,732421875;
4,341796875;
4,341796875;
4,341796875;
4,341796875;
4,341796875;
4,732421875;
4,537109375;
4,927734375;
4,341796875;
4,537109375;
4,341796875;
4,341796875;
4,537109375;
4,146484375;
4,927734375;
4,927734375;
4,927734375;
4,341796875;
4,341796875;
4,732421875;
4,341796875;
4,537109375;
5,123046875;
4,927734375;
4,927734375;
4,537109375;
4,927734375;
4,732421875;
4,927734375;
4,732421875;
4,732421875;
4,927734375;
5,123046875;
5,123046875;
4,927734375;
4,732421875;
4,732421875;
4,927734375;
5,123046875;
5,123046875;
4,927734375;
5,123046875;
5,123046875;
5,123046875;
5,318359375;
5,123046875;
5,513671875;
5,123046875;
5,513671875;
4,927734375;
5,513671875;
5,318359375;
5,318359375;
5,318359375;
5,318359375;
4,927734375;
4,927734375;
5,318359375;
5,123046875;
5,318359375;
5,318359375;
5,513671875;
4,927734375;
5,513671875;
5,513671875;
5,123046875;
5,318359375;
5,123046875;
5,123046875;
5,513671875;
5,123046875;
5,318359375;
5,318359375;
5,513671875;
5,318359375;
5,318359375;
5,123046875;
5,123046875;
5,318359375;
5,318359375;
5,513671875;
5,708984375;
5,513671875;
5,123046875;
5,318359375;
5,708984375;
5,123046875;
5,318359375;
5,513671875;
5,708984375;
5,318359375;
5,318359375;
5,708984375;
5,513671875;
5,513671875;
5,708984375;
5,513671875;
5,904296875;
5,904296875;
