0,1015625;
0,0625;
0,0234375;
-0,015625;
-0,0546875;
-0,09375;
-0,015625;
0,0625;
0,140625;
0,21875;
0,296875;
0,296875;
0,296875;
0,296875;
0,296875;
0,296875;
0,4140625;
0,53125;
0,6484375;
0,765625;
0,8828125;
0,9609375;
1,0390625;
1,1171875;
1,1953125;
1,2734375;
1,3515625;
1,4296875;
1,5078125;
1,5859375;
1,6640625;
1,703125;
1,7421875;
1,78125;
1,8203125;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,859375;
1,9375;
2,015625;
2,09375;
2,171875;
2,25;
2,2109375;
2,171875;
2,1328125;
2,09375;
2,0546875;
2,015625;
1,9765625;
1,9375;
1,8984375;
1,859375;
1,8203125;
1,78125;
1,7421875;
1,703125;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,6640625;
1,7421875;
1,8203125;
1,8984375;
1,9765625;
2,0546875;
2,0546875;
2,0546875;
2,0546875;
2,0546875;
2,0546875;
2,015625;
1,9765625;
1,9375;
1,8984375;
1,859375;
1,8203125;
1,78125;
1,7421875;
1,703125;
1,6640625;
1,7421875;
1,8203125;
1,8984375;
1,9765625;
2,0546875;
2,1328125;
2,2109375;
2,2890625;
2,3671875;
2,4453125;
2,40625;
2,3671875;
2,328125;
2,2890625;
2,25;
2,2890625;
2,328125;
2,3671875;
2,40625;
2,4453125;
2,3671875;
2,2890625;
2,2109375;
2,1328125;
2,0546875;
2,1328125;
2,2109375;
2,2890625;
2,3671875;
2,4453125;
2,40625;
2,3671875;
2,328125;
2,2890625;
2,25;
2,328125;
2,40625;
2,484375;
2,5625;
2,640625;
2,5625;
2,484375;
2,40625;
2,328125;
2,25;
2,25;
2,25;
2,25;
2,25;
2,25;
2,2890625;
2,328125;
2,3671875;
2,40625;
2,4453125;
2,40625;
2,3671875;
2,328125;
2,2890625;
2,25;
2,171875;
2,09375;
2,015625;
1,9375;
1,859375;
1,8984375;
1,9375;
1,9765625;
2,015625;
2,0546875;
2,1328125;
2,2109375;
2,2890625;
2,3671875;
2,4453125;
2,40625;
2,3671875;
2,328125;
2,2890625;
2,25;
2,25;
2,25;
2,25;
2,25;
2,25;
2,328125;
2,40625;
2,484375;
2,5625;
2,640625;
2,6796875;
2,71875;
2,7578125;
2,796875;
2,8359375;
2,7578125;
2,6796875;
2,6015625;
2,5234375;
2,4453125;
2,3671875;
2,2890625;
2,2109375;
2,1328125;
2,0546875;
2,1328125;
2,2109375;
2,2890625;
2,3671875;
2,4453125;
2,4453125;
2,4453125;
2,4453125;
2,4453125;
2,4453125;
2,484375;
2,5234375;
2,5625;
2,6015625;
2,640625;
2,5625;
2,484375;
2,40625;
2,328125;
2,25;
2,328125;
2,40625;
2,484375;
2,5625;
2,640625;
2,6015625;
2,5625;
2,5234375;
2,484375;
2,4453125;
2,484375;
2,5234375;
2,5625;
2,6015625;
2,640625;
2,6796875;
2,71875;
2,7578125;
2,796875;
2,8359375;
2,7578125;
2,6796875;
2,6015625;
2,5234375;
2,4453125;
2,5234375;
2,6015625;
2,6796875;
2,7578125;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,7578125;
2,6796875;
2,6015625;
2,5234375;
2,4453125;
2,484375;
2,5234375;
2,5625;
2,6015625;
2,640625;
2,5625;
2,484375;
2,40625;
2,328125;
2,25;
2,3671875;
2,484375;
2,6015625;
2,71875;
2,8359375;
2,8750000000000027;
2,9140625000000053;
2,953125000000008;
2,9921875000000107;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
2,9921875000000115;
2,953125000000009;
2,914062500000006;
2,8750000000000036;
2,8359375;
2,9140625000000027;
2,9921875000000053;
3,070312500000008;
3,1484375000000107;
3,226562500000014;
3,1484375000000115;
3,070312500000009;
2,992187500000006;
2,9140625000000036;
2,8359375;
2,8750000000000027;
2,9140625000000053;
2,953125000000008;
2,9921875000000107;
3,031250000000014;
3,109375000000014;
3,187500000000014;
3,265625000000014;
3,343750000000014;
3,421875000000014;
3,382812500000014;
3,343750000000014;
3,304687500000014;
3,265625000000014;
3,226562500000014;
3,1484375000000115;
3,070312500000009;
2,992187500000006;
2,9140625000000036;
2,8359375;
2,8750000000000027;
2,9140625000000053;
2,953125000000008;
2,9921875000000107;
3,031250000000014;
2,9921875000000115;
2,953125000000009;
2,914062500000006;
2,8750000000000036;
2,8359375;
2,8750000000000027;
2,9140625000000053;
2,953125000000008;
2,9921875000000107;
3,031250000000014;
2,9921875000000115;
2,953125000000009;
2,914062500000006;
2,8750000000000036;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,8359375;
2,8750000000000027;
2,9140625000000053;
2,953125000000008;
2,9921875000000107;
3,031250000000014;
2,9921875000000115;
2,953125000000009;
2,914062500000006;
2,8750000000000036;
2,8359375;
2,9140625000000027;
2,9921875000000053;
3,070312500000008;
3,1484375000000107;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,187500000000014;
3,148437500000014;
3,109375000000014;
3,070312500000014;
3,031250000000014;
3,070312500000014;
3,109375000000014;
3,148437500000014;
3,187500000000014;
3,226562500000014;
3,187500000000014;
3,148437500000014;
3,109375000000014;
3,070312500000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,031250000000014;
3,109375000000014;
3,187500000000014;
3,265625000000014;
3,343750000000014;
3,421875000000014;
3,382812500000014;
3,343750000000014;
3,304687500000014;
3,265625000000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,226562500000014;
3,265625000000014;
3,304687500000014;
3,343750000000014;
3,382812500000014;
3,421875000000014;
3,500000000000014;
3,578125000000014;
3,656250000000014;
3,734375000000014;
3,812500000000014;
3,773437500000014;
3,734375000000014;
3,695312500000014;
3,656250000000014;
3,617187500000014;
3,500000000000014;
3,382812500000014;
3,265625000000014;
3,148437500000014;
3,031250000000014;
3,070312500000014;
3,109375000000014;
3,148437500000014;
3,187500000000014;
3,226562500000014;
3,187500000000014;
3,148437500000014;
3,109375000000014;
3,070312500000014;
3,031250000000014;
3,109375000000014;
3,187500000000014;
3,265625000000014;
3,343750000000014;
3,421875000000014;
3,382812500000014;
3,343750000000014;
3,304687500000014;
3,265625000000014;
3,226562500000014;
3,304687500000014;
3,382812500000014;
3,460937500000014;
3,539062500000014;
3,617187500000014;
3,539062500000014;
3,460937500000014;
3,382812500000014;
3,304687500000014;
3,226562500000014;
3,265625000000014;
3,304687500000014;
3,343750000000014;
3,382812500000014;
3,421875000000014;
3,500000000000014;
3,578125000000014;
3,656250000000014;
3,734375000000014;
3,812500000000014;
3,812500000000014;
3,812500000000014;
3,812500000000014;
3,812500000000014;
3,812500000000014;
3,656250000000014;
3,500000000000014;
3,343750000000014;
3,187500000000014;
3,031250000000014;
3,148437500000014;
3,265625000000014;
3,382812500000014;
3,500000000000014;
3,617187500000014;
3,578125000000014;
3,539062500000014;
3,500000000000014;
3,460937500000014;
3,421875000000014;
3,382812500000014;
3,343750000000014;
3,304687500000014;
3,265625000000014;
3,226562500000014;
3,265625000000014;
3,304687500000014;
3,343750000000014;
3,382812500000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,460937500000014;
3,500000000000014;
3,539062500000014;
3,578125000000014;
3,617187500000014;
3,578125000000014;
3,539062500000014;
3,500000000000014;
3,460937500000014;
3,421875000000014;
3,460937500000014;
3,500000000000014;
3,539062500000014;
3,578125000000014;
3,617187500000014;
3,578125000000014;
3,539062500000014;
3,500000000000014;
3,460937500000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,421875000000014;
3,460937500000014;
3,500000000000014;
3,539062500000014;
3,578125000000014;
3,617187500000014;
3,578125000000014;
3,539062500000014;
3,500000000000014;
3,460937500000014;
3,421875000000014;
3,500000000000014;
3,578125000000014;
3,656250000000014;
3,734375000000014;
3,812500000000014;
3,773437500000014;
3,734375000000014;
3,695312500000014;
3,656250000000014;
3,617187500000014;
3,617187500000014;
3,617187500000014;
3,617187500000014;
3,617187500000014;
3,617187500000014;
